קוד,Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
4846,STALEVO 150/37.5/200MG 30TAB,30.0,144.02,180.02,208.83,2011
6454,STALEVO 200/50/200MG 30TAB,30.0,150.74,188.43,218.58,2011
4844,STALEVO 50/12.5/200MG 30TAB,30.0,128.24,160.3,185.95,2011
6457,STALEVO 75/18.75/200MG 30TAB,30.0,127.6,159.5,185.02,2011
6518,STATOR 10MG 28FC TAB,28.0,91.64,123.25,142.97,2011
6517,STATOR 20MG 28FC TAB,28.0,139.4,174.25,202.13,2011
6516,STATOR 40MG 28FC TAB,28.0,208.21,244.64,283.78,2011
6519,STATOR 5MG 28 FC TAB,28.0,75.72,101.85,118.14,2011
6418,STELARA 45MG VIAL 1X0.5ML SOL. FOR INJ.,1.0,15603.49,18334.1,21267.55,2011
2103,STEROCORT 4MG 30TAB,30.0,18.4,25.2,29.23,2011
1833,STERODEX DROPS 5CC,5.0,10.15,13.9,16.13,2011
3728,STERONASE AQ SPRAY120DX55MCG,120.0,51.64,69.45,80.56,2011
4806,STESOLID 10MG 5TUBES,5.0,21.85,29.94,34.73,2011
4805,STESOLID 5MG 5TUBES,5.0,19.83,27.17,31.52,2011
3374,STILNOX 10MG 20TAB,20.0,13.01,17.83,20.68,2011
3839,STOCRIN 200MG 90CAPS,90.0,1381.97,1623.81,1883.62,2011
3837,STOCRIN 50MG 30CAPS,30.0,118.09,147.62,171.23,2011
4709,STOCRIN 600MG 30TAB,30.0,1365.87,1604.89,1861.68,2011
1420,STUNARONE 25MG 25TAB,25.0,5.87,8.04,9.33,2011
4383,SUBUTEX 2MG 7SUBLING TAB,7.0,26.09,35.74,41.46,2011
4384,SUBUTEX 8MG 7 SUBLING TAB,7.0,79.15,106.46,123.5,2011
1834,SULFACID DROPS 5CC,5.0,4.38,6.01,6.97,2011
4886,SUMATRIDEX 100MG 2TAB,2.0,21.04,28.82,33.43,2011
6182,SUMATRIDEX 100MG 6CAPLETS,6.0,63.11,84.88,98.46,2011
4887,SUMATRIDEX 50MG 2TAB,2.0,18.29,25.06,29.07,2011
6183,SUMATRIDEX 50MG 6CAPLETS,6.0,54.87,73.81,85.61,2011
1694,SUPRAN 100MGSUSP50ML,50.0,14.96,20.5,23.78,2011
2630,SUPRAN 100MGSUSP75ML,75.0,22.45,30.75,35.67,2011
3437,SUPRA-VIR 400MG 70T,70.0,83.59,112.42,130.41,2011
4188,SUPREFACT DEPO 3-MONTHS 9.9MG,1.0,1500.38,1762.94,2045.01,2011
3487,SUPREFACT DEPOT IMPL,1.0,1112.98,1307.75,1517.0,2011
230,SUPREFACT SPRAY 100DOSES (10G),100.0,159.03,198.79,230.59,2011
830,SURMONTIL 25MG 50TAB,50.0,15.0,20.56,23.85,2011
496,SUSTANON 250 1VIAL,1.0,25.91,35.5,41.18,2011
6045,SUTENT 12.5MG 28CAPS,28.0,6168.89,7248.45,8408.2,2011
6046,SUTENT 25MG 28CAPS,28.0,12100.78,14218.42,16493.37,2011
6047,SUTENT 50MG 28CAPS,28.0,24076.09,28289.41,32815.71,2011
6474,SWISS RELIEF DUAL RELEASE 75MG 20CAPSULES,20.0,16.84,23.07,26.76,2011
4434,SYMBICORT TURBUHAL 160/4.5MCG/DOSE 120DOSES,120.0,232.1,272.72,316.36,2011
4774,SYMBICORT TURBUHAL 320/9MCG/DOSE 60DOSES,60.0,228.55,268.54,311.51,2011
4536,SYMBICORT TURBUHAL 80/4.5MCG/DOSE 120DOSES,120.0,187.27,234.09,271.54,2011
4457,SYNACTHEN DEPOT 1MG/ML 1AMP,1.0,13.93,19.09,22.14,2011
4996,SYNAREL NASAL SOL 8ML,8.0,600.17,705.2,818.04,2011
6511,SYNFLORIX I.M. 0.5ML SYR PREFIL,1.0,251.91,296.0,343.35,2011
1422,SYNTHOMYCINE 3% OINT 10G,10.0,,,,2011
1423,SYNTHOMYCINE 5% OINT 3.6G,3.6,,,,2011
6689,TACHOSIL 2IU/5.5MG SPONGE,1.0,1328.98,1561.55,1811.4,2011
992,TAGAMET 200MG/2ML 10 AMP 2ML,10.0,37.32,51.13,59.32,2011
2869,TAMBOCOR 100MG 60TAB,60.0,82.73,111.27,129.07,2011
4189,TAMBOCOR 50MG 60TAB,60.0,64.24,86.41,100.23,2011
4190,TAMIFLU 75MG 10CAP,10.0,99.81,124.76,144.73,2011
2349,TAMOXEN 10MG 30TAB,30.0,17.96,24.6,28.53,2011
2351,TAMOXEN 20MG 30TAB,30.0,34.63,47.44,55.03,2011
2553,TAMOXI 10MG 30TAB,30.0,17.96,24.6,28.53,2011
2554,TAMOXI 20MG 30TAB,30.0,34.63,47.44,55.03,2011
6526,TAMOXIFEN TEVA 10MG 30TAB,30.0,17.96,24.6,28.53,2011
6527,TAMOXIFEN TEVA 20MG 30TAB,30.0,34.63,47.44,55.03,2011
6154,TAMSULIN 0.4MG 30 SR CAPS,30.0,38.74,52.1,60.44,2011
6390,TAMSULOSIN TEVA 0.4MG 30 M.R.CAPSULES,30.0,38.74,52.1,60.44,2011
6193,TAMUFLU 30MG 10 CAPSULES,10.0,50.61,68.07,78.96,2011
6194,TAMUFLU 45MG 10 CAPSULES,10.0,87.69,117.95,136.82,2011
4935,TARCEVA 100MG 30TAB,30.0,8741.46,10271.21,11914.61,2011
4936,TARCEVA 150MG 30TAB,30.0,10770.12,12654.89,14679.67,2011
6234,TARGIN 10/5 MG 20 TABLETS,20.0,88.14,118.55,137.52,2011
6235,TARGIN 20/10 MG 20 TABLETS P. R.,20.0,169.19,211.49,245.33,2011
6524,TARGIN 40/20 MG 20 P.R.TAB,20.0,331.6,389.63,451.97,2011
6523,TARGIN 5/2.5 MG 20 P.R.TAB,20.0,46.52,62.57,72.59,2011
30001,TARGOCID 200MG SOL FOR INJ,1.0,105.55,131.93,153.04,2011
231,TARIVID 200MG 10TAB,10.0,29.32,40.17,46.6,2011
232,TARIVID 200MG 20TAB,20.0,58.65,78.88,91.5,2011
30000,TARIVID 200MG 5X100ML  SOL FOR INF,5.0,246.43,289.55,335.88,2011
2107,TAROCIDIN D DRPS 5ML,5.0,,,,2011
2106,TAROCIDIN DROPS 5ML,5.0,,,,2011
2108,TAROCTYL 100MG 50TAB,50.0,23.14,31.7,36.77,2011
2109,TAROCTYL 25MG 50TAB,50.0,8.32,11.39,13.21,2011
6111,TASIGNA 200 MG 28CAPS,28.0,4668.41,5485.38,6363.04,2011
6112,TASIGNA 200MG 112CAPS,112.0,18673.63,21941.51,25452.15,2011
4191,TAVANIC 500MG 5TAB,5.0,66.26,89.12,103.37,2011
6653,TAXOTERE 20MG/ML VIALX1ML,1.0,802.09,942.46,1093.25,2011
6654,TAXOTERE 20MG/ML VIALX4ML (80MG/4ML) IV,1.0,3183.54,3740.66,4339.17,2011
4951,TAXOTERE IV 20MG/0.5ML SOL FOR INJ VIAL,1.0,802.09,942.46,1093.25,2011
4952,TAXOTERE IV 80MG/2ML SOL FOR INF VIAL,1.0,3183.54,3740.66,4339.17,2011
6760,TAZOPIP 4.5G 1VIAL,1.0,57.82,77.77,90.22,2011
602,TEGRETOL 200MG 50TAB,50.0,16.65,22.81,26.46,2011
603,TEGRETOL CR 200 50T,50.0,19.11,26.18,30.37,2011
604,TEGRETOL CR 400 30T,30.0,20.4,27.95,32.42,2011
605,TEGRETOL SYR2% 250ML,250.0,22.98,31.48,36.51,2011
4302,TELFAST 120MG 15TAB,15.0,16.13,22.1,25.63,2011
4192,TELFAST 180MG 15TAB,15.0,20.82,28.53,33.09,2011
6633,TELFAST SUSPENSION 150ML,150.0,,,,2011
2601,TEMIGRAN 20 CAP,20.0,,,,2011
4193,TEMODAL 100MG 5CAP,5.0,1875.65,2203.89,2556.51,2011
4194,TEMODAL 20MG 5CAP,5.0,393.95,462.89,536.95,2011
4195,TEMODAL 250MG 5CAP,5.0,4203.2,4938.76,5728.96,2011
4196,TEMODAL 5MG 5CAP,5.0,110.06,137.57,159.58,2011
1700,TENSOPRIL 10MG 30TAB,30.0,10.78,14.76,17.13,2011
1701,TENSOPRIL 20MG 30TAB,30.0,26.66,36.53,42.37,2011
2883,TENSOPRIL 5MG 30TAB,30.0,9.7,13.28,15.41,2011
6171,TERAZOSIN TEVA 1MG 30TAB,30.0,38.06,51.19,59.38,2011
6172,TERAZOSIN TEVA 2MG 30TAB,30.0,25.46,34.87,40.45,2011
6173,TERAZOSIN TEVA 5MG 30TAB,30.0,49.5,66.58,77.23,2011
3798,TERBINAFINE 250MG 14TAB,14.0,50.27,67.61,78.43,2011
3132,TERBULIN RESP 15ML,15.0,,,,2011
3131,TERBULIN SYRUP 115ML,115.0,6.43,8.81,10.22,2011
4868,TERIL 100 50TAB,50.0,46.11,62.02,71.94,2011
2112,TERIL 200MG 50TAB,50.0,16.65,22.81,26.46,2011
3271,TERIL CR 200MG 50TAB,50.0,19.11,26.18,30.37,2011
3272,TERIL CR 400MG 30TAB,30.0,20.4,27.95,32.42,2011
1161,TERRAMYCIN OPHT OINT 3.5G,3.5,14.36,19.67,22.82,2011
1162,TERRAMYCIN TOPICAL OINT 15GR,15.0,18.84,25.81,29.94,2011
1164,TERRAMYCIN VAG 10TAB,10.0,,,,2011
3725,TESOPALMED FORTE C Y 60DRAG,60.0,,,,2011
6034,TESTOMAX 25MG 30SACHX2.5G,30.0,236.4,277.77,322.22,2011
6035,TESTOMAX 50MG 30SACHX5G,30.0,217.27,255.3,296.15,2011
143,TESTOVIRON DEP.250MG,1.0,38.8,52.18,60.53,2011
4369,TETRACT-HIB (VIAL ACT-HIB+SYR D.T.COQ/D.T.P),1.0,,,,2011
3766,TEVACUTAN CREAM 15GR,15.0,,,,2011
1705,TEVACYCLINE 20CAP,20.0,7.17,9.83,11.4,2011
4416,TEVADERM 15GR,15.0,11.69,16.02,18.58,2011
6563,TEVAGRASTIM  0.6MG/ML SYR PREFIL 0.5ML(30MU/0.5ML),1.0,334.68,393.25,456.16,2011
6564,TEVAGRASTIM  0.6MG/ML SYR PREFIL 0.8ML (48MU/0.8ML),1.0,537.94,632.08,733.22,2011
4827,THALIDOMIDE PHARMION 50MG 28HARD CAPS,28.0,1975.05,2320.69,2692.0,2011
2355,THEOTARD 100MG 30 SR CAP,30.0,6.41,8.78,10.18,2011
2352,THEOTARD 200MG 30 SR CAP,30.0,9.13,12.51,14.51,2011
2356,THEOTARD 300MG 30 SR CAP,30.0,12.67,17.36,20.14,2011
2212,THEOTRIM 100 30 SR TAB,30.0,7.41,10.16,11.78,2011
2215,THEOTRIM 200 100 SR TAB,100.0,25.06,34.33,39.83,2011
2214,THEOTRIM 200 30 SR TAB,30.0,7.52,10.3,11.95,2011
2216,THEOTRIM 300 30 SR TAB,30.0,12.35,16.92,19.63,2011
1426,THREOLONE OINT 10GR,10.0,,,,2011
2876,THREOLONE OINT 20GR,20.0,,,,2011
4197,THYROGEN 0.9MG/ML 2VIALS,2.0,4864.37,5715.63,6630.13,2011
2460,TICLIDIL 250MG 30TAB,30.0,46.39,62.4,72.38,2011
4558,TICLOPIDINE-TEVA 250MG 30TAB,30.0,46.39,62.4,72.38,2011
14,TILADE MINT 112DOSES,112.0,78.1,105.04,121.85,2011
3514,TILAVIST 2% DRPS 5ML,5.0,17.31,23.71,27.51,2011
1709,TILOPTIC COL0.5% 5ML,5.0,13.83,18.94,21.98,2011
3082,TIMENTIN 4X3.2GRVIAL,4.0,158.77,198.46,230.22,2011
3192,TIMONIL RET 300MG 50TAB,50.0,25.28,34.63,40.17,2011
3193,TIMONIL RET 600MG50TAB,50.0,44.98,60.5,70.18,2011
4922,TOBI 300MG/5ML 56AMPX5ML INH WITH NEBULISER,56.0,10285.63,12085.61,14019.31,2011
755,TOBREX DROPS 5ML,5.0,12.19,16.71,19.38,2011
756,TOBREX OINT 3.5GR,3.5,11.12,15.24,17.68,2011
3661,TOFRANIL 50TAB,50.0,8.45,11.58,13.43,2011
1711,TOPADOL 10MG 20TAB,20.0,31.49,43.14,50.04,2011
1712,TOPADOL 30MG1CC 5AMP,5.0,30.97,42.43,49.22,2011
4520,TOPAMAX  15MG 60 SPRINKLE CAPS,60.0,80.65,108.48,125.83,2011
3551,TOPAMAX 100MG 60TAB,60.0,162.85,203.56,236.13,2011
3552,TOPAMAX 200MG 60TAB,60.0,322.78,379.27,439.95,2011
4578,TOPAMAX 25MG 60 SPRINKLE CAPS,60.0,95.51,119.39,138.49,2011
3549,TOPAMAX 25MG 60TAB,60.0,48.77,65.59,76.09,2011
3550,TOPAMAX 50MG 60TAB,60.0,80.51,108.29,125.62,2011
2221,TOPICORTEN V CRM15GR,15.0,17.74,24.3,28.19,2011
2222,TOPICORTEN V OINT15G,15.0,25.06,34.33,39.83,2011
6372,TOPIRAMATE TEVA 100MG 60TAB,60.0,162.85,203.56,236.13,2011
6373,TOPIRAMATE TEVA 200MG 60TAB,60.0,322.78,379.27,439.95,2011
6370,TOPIRAMATE TEVA 25MG 60TAB,60.0,48.77,65.59,76.09,2011
6371,TOPIRAMATE TEVA 50MG 60TAB,60.0,80.51,108.29,125.62,2011
2224,TOPISALEN OINT 15GR,15.0,12.22,16.74,19.42,2011
6030,TOPITRIM 100MG 60TAB,60.0,162.85,203.56,236.13,2011
6031,TOPITRIM 200MG 60TAB,60.0,322.78,379.27,439.95,2011
6028,TOPITRIM 25MG 60TAB,60.0,48.77,65.59,76.09,2011
6029,TOPITRIM 50MG 60TAB,60.0,80.51,108.29,125.62,2011
840,TOPLEXIL SYR 150ML,150.0,13.95,19.11,22.17,2011
6768,TOPOTECAN TEVA 4MG/4ML VIAL (1MG/ML),1.0,1889.98,2220.73,2576.04,2011
4795,TORID 10MG 3OTAB,30.0,66.69,89.69,104.05,2011
4796,TORID 20MG 30TAB,30.0,114.54,143.18,166.09,2011
4797,TORID 40MG 30TAB,30.0,158.97,198.71,230.51,2011
6262,TOVIAZ 4MG 28 TAB,28.0,163.32,204.14,236.81,2011
6261,TOVIAZ 8MG 28 TAB,28.0,222.63,261.59,303.45,2011
4661,TRACLEER 125MG 60TAB,60.0,11898.21,13980.4,16217.26,2011
4660,TRACLEER 62.5MG 60TAB,60.0,11898.21,13980.4,16217.26,2011
4345,TRACRIUM 25MG/2.5ML 5 AMP,5.0,58.55,78.75,91.35,2011
4346,TRACRIUM 50MG/5ML,5.0,98.37,122.96,142.64,2011
3218,TRAMADEX 100MG 10TAB,10.0,,,,2011
3219,TRAMADEX 100MG 30TAB,30.0,,,,2011
4819,TRAMADEX 50MG 10 FLASH TAB,10.0,6.14,8.41,9.75,2011
4820,TRAMADEX 50MG 30 FLASH TAB,30.0,18.41,25.23,29.26,2011
3650,TRAMADEX DROPS 10ML,10.0,12.44,17.04,19.77,2011
6206,TRAMADEX OD 100MG 30 P.R.TAB,30.0,39.27,52.82,61.27,2011
6207,TRAMADEX OD 200MG 30 P.R.TAB,30.0,70.01,94.17,109.24,2011
6208,TRAMADEX OD 300MG 30 P.R.TAB,30.0,123.58,154.48,179.19,2011
6636,TRAMAL 100MG 10 SUPP,10.0,20.28,27.78,32.23,2011
4813,TRAMAL 100MG 5 SUPP,5.0,10.14,13.89,16.12,2011
4815,TRAMAL 50MG 30 CAPS,30.0,14.51,19.88,23.06,2011
4818,TRAMAL SR 100MG 30TAB,30.0,39.27,52.82,61.27,2011
6268,TRAMAL SR 50MG 30 TAB,30.0,21.7,29.74,34.49,2011
285,TRANDATE 100MG 50TAB,50.0,21.18,29.01,33.65,2011
286,TRANDATE 200MG 50TAB,50.0,36.37,49.83,57.8,2011
4348,TRANDATE INJ 20MLX5AMP,5.0,63.18,84.98,98.58,2011
2357,TRANXAL 15MG 30CAP,30.0,19.05,26.1,30.28,2011
2358,TRANXAL 5MG 30CAP,30.0,10.46,14.33,16.62,2011
4598,TRAVATAN 0.004% OPHT SOL2.5ML,2.5,69.83,93.92,108.95,2011
2268,TRAZODIL 100MG 30TAB,30.0,17.74,24.3,28.19,2011
3886,TRAZODIL 50MG 30TAB,30.0,,,,2011
6505,TREDAPTIVE 1000MG  /20MG 56 M.R.TABLETS,56.0,176.01,220.01,255.21,2011
6501,TREDAPTIVE 1000MG/20MG 28 M.R.TABLETS,28.0,88.0,118.37,137.3,2011
233,TRENTAL 400MG 100 SR TAB,100.0,50.54,67.98,78.85,2011
6348,TREXAPIN 150MG 50TAB,50.0,37.52,51.41,59.63,2011
6011,TREXAPINE 300MG 50TAB,50.0,67.38,90.63,105.13,2011
6012,TREXAPINE 600MG 50TAB,50.0,133.4,166.75,193.43,2011
3366,TRICAN 100MG 7CAPS,7.0,95.89,119.87,139.04,2011
1083,TRICAN 150MG 1CAP,1.0,22.9,31.38,36.4,2011
3367,TRICAN 200MG 7CAPS,7.0,166.55,208.19,241.5,2011
1084,TRICAN 50MG 7CAPS,7.0,44.05,59.24,68.72,2011
2359,TRICLONAM SYR 100ML,100.0,,,,2011
3510,TRIDERM CREAM 15GR,15.0,,,,2011
4341,TRIFLUCAN 2MG/ML VIAL FOR INFUS 50ML,50.0,36.06,49.4,57.31,2011
3581,TRILEPTIN 300MG 50TAB,50.0,67.38,90.63,105.13,2011
3582,TRILEPTIN 600MG 50TAB,50.0,133.4,166.75,193.43,2011
2692,TRISEQUENS 28TAB,28.0,22.45,30.76,35.68,2011
2658,TRITACE 1.25MG 28TAB,28.0,13.65,18.7,21.69,2011
2659,TRITACE 2.5MG 28TAB,28.0,17.0,23.29,27.02,2011
2660,TRITACE 5MG 28TAB,28.0,24.35,33.36,38.7,2011
4606,TRITACE COMP 2.5MG/12.5MG 28TAB,28.0,14.07,19.28,22.36,2011
4607,TRITACE COMP 5MG/25MG 28TAB,28.0,24.17,33.11,38.41,2011
1361,TRITTICO 100MG 30TAB,30.0,17.74,24.3,28.19,2011
6041,TRIZIVIR 60TAB,60.0,2908.4,3417.37,3964.15,2011
3562,TRUSOPT 2% 5 ML,5.0,45.32,60.96,70.71,2011
4972,TRUVADA 30TAB,30.0,2507.06,2945.8,3417.12,2011
2269,TRYPTAL 25MG 50DRAG,50.0,9.44,12.93,14.99,2011
1714,TUSSOSEDAN SYR 115ML,115.0,,,,2011
3663,TWINRIX ADULTE 1ML,1.0,169.13,211.41,245.24,2011
6192,TYKERB 250 MG 70 TAB,70.0,5720.46,6721.54,7796.98,2011
4349,TYPHERIX SOL FOR INJ 1X0.5ML,1.0,86.79,116.73,135.4,2011
4368,TYPHIM VI SYRINGE 0.5ML,1.0,56.26,75.67,87.77,2011
6128,TYSABRI 300MG/15ML CONCENTRATE FOR SOL. FOR INF.,1.0,8214.84,9652.43,11196.82,2011
6462,UFT 36 CAPSULES,36.0,845.17,993.07,1151.96,2011
3603,ULSANIC 1G 30TAB,30.0,15.41,21.12,24.5,2011
1169,ULTRACORTENOL OINT 5G,5.0,33.63,46.08,53.45,2011
149,ULTRALAN CR0.25%30GR,30.0,9.93,13.6,15.78,2011
995,URALYT-U GRANUL.280G,280.0,58.55,78.75,91.35,2011
2113,URAMOX 250MG 30TAB,30.0,16.76,22.95,26.63,2011
997,URGENIN 100TAB,100.0,,,,2011
4884,URSOFALK 250MG 100CAPS,100.0,138.9,173.62,201.4,2011
2360,URSOLIT 100MG 100TAB,100.0,,,,2011
6497,URSOLIT 100MG 60 TAB,60.0,,,,2011
2675,URSOLIT 300MG 30CAPLETS,30.0,74.67,100.43,116.5,2011
2902,UTROGESTAN 100MG 30 VAG CAPS,30.0,23.14,31.7,36.78,2011
4728,UTROGESTAN 200MG 15 VAG CAPS,15.0,23.31,31.93,37.04,2011
1898,VABEN 10MG 30TAB,30.0,12.09,16.56,19.21,2011
2738,VAGIFEM 15VAG TAB,15.0,54.36,73.12,84.81,2011
6537,VALCYTE 450MG 60 TAB,60.0,7074.58,8312.63,9642.65,2011
1718,VALPORAL 200MG 40CAPS,40.0,,,,2011
1717,VALPORAL SYR 100ML,100.0,17.15,23.5,27.25,2011
3383,VALTREX 500MG 10TAB,10.0,66.2,89.05,103.29,2011
3166,VALTREX 500MG 42TAB,42.0,278.06,326.72,379.0,2011
4863,VANCOMYCIN MERCK 1G/VIAL,1.0,67.31,90.53,105.01,2011
4864,VANCOMYCIN MERCK 500MG/VIAL,1.0,35.83,49.09,56.94,2011
4825,VAQTA 25U/0.5ML PEDIAT/ADOLESC,1.0,62.16,83.61,96.99,2011
4826,VAQTA 50U/ML,1.0,115.79,144.73,167.89,2011
4200,VARILRIX 2000FL/0.5ML 1VIAL,1.0,157.19,196.49,227.93,2011
3110,VASCACE 5MG 28TAB,28.0,53.8,72.36,83.94,2011
3651,VASODIP 10MG 30TAB,30.0,32.14,44.03,51.07,2011
4729,VASODIP 20MG 30TAB,30.0,44.89,60.38,70.04,2011
6357,VASODIP COMBO 10 30TAB,30.0,60.99,82.03,95.16,2011
6358,VASODIP COMBO 20 30TAB,30.0,74.06,99.6,115.54,2011
1789,VASOLAN 10MG 50TAB,50.0,,,,2011
4618,VAXIGRIP PEDIATRIC USE 0.25ML,1.0,,,,2011
1173,VAXIGRIP VIAL 0.5ML,1.0,22.41,30.7,35.61,2011
6331,VECTIBIX 20MG/ML 5ML (100MG) VIAL,1.0,2123.57,2495.2,2894.43,2011
6776,VECTOR 160 MG 30TAB,30.0,107.16,133.95,155.39,2011
6775,VECTOR 80 MG 30TAB,30.0,81.49,109.61,127.14,2011
6778,VECTOR PLUS 160/25 MG 30TAB,30.0,114.71,143.39,166.33,2011
6777,VECTOR PLUS 80/12.5 MG 30TAB,30.0,84.64,113.85,132.06,2011
4829,VELCADE 3.5MG POWDER FOR INJ,1.0,5374.79,6315.37,7325.83,2011
4712,VENLA 37.5MG 28TAB,28.0,20.81,28.51,33.07,2011
4713,VENLA 75MG 28TAB,28.0,46.59,62.66,72.68,2011
6560,VENLAFAXINE XR TEVA 150 MG 30 CAPS,30.0,102.55,128.18,148.69,2011
6202,VENLAFAXINE XR TEVA 75MG 30CAPS,30.0,53.13,71.46,82.89,2011
4372,VENORUTON 500MG 30TAB,30.0,38.68,52.02,60.35,2011
4973,VENTAVIS SOL FOR INH 0.01MG/ML 30AMP 2ML,30.0,4173.62,4904.01,5688.65,2011
293,VENTOLIN 2MG 100TAB,100.0,24.26,33.24,38.55,2011
4350,VENTOLIN DISKUS 200MCG 60DOSE,60.0,22.07,30.23,35.07,2011
4151,VENTOLIN INH. CFC FREE 200ACT,200.0,17.0,23.29,27.02,2011
4351,VENTOLIN INJ 500MCG/ML 5X1ML,5.0,9.38,12.85,14.91,2011
4306,VENTOLIN IV INFUSION 1MG/ML 1X5ML,10.0,230.26,270.55,313.84,2011
290,VENTOLIN RESP. SOLUTION FOR INHALATION 20CC,20.0,16.47,22.56,26.17,2011
292,VENTOLIN SYRUP 150ML,150.0,9.45,12.95,15.02,2011
2748,VERACOR 120MG 60TAB,60.0,20.7,28.36,32.9,2011
2746,VERACOR 40MG 60TAB,60.0,8.56,11.72,13.6,2011
2747,VERACOR 80MG 60TAB,60.0,13.21,18.1,21.0,2011
3042,VERAPRESS 240 30 SR CAPLETS,30.0,25.7,35.21,40.84,2011
4335,VERMOX 100MG 6 CHEWTAB,6.0,12.35,16.92,19.63,2011
1432,VERMOX SUSP 30ML,30.0,15.15,20.76,24.08,2011
908,VERRUMAL SOL 13ML,13.0,44.68,60.09,69.71,2011
6001,VESICARE 10MG 30TAB,30.0,215.67,253.41,293.96,2011
6000,VESICARE 5MG 30TAB,30.0,152.69,190.87,221.41,2011
4610,VFEND 200MG 14TAB,14.0,2557.54,3005.11,3485.93,2011
4611,VFEND 200MG 28TAB,28.0,5115.08,6010.22,6971.86,2011
4943,VFEND 40MG/ML PWDR ORAL SUSP 75ML,1.0,3249.26,3817.89,4428.75,2011
4608,VFEND 50MG 14TAB,14.0,706.55,830.2,963.03,2011
4609,VFEND 50MG 28TAB,28.0,1413.1,1660.39,1926.05,2011
3673,VIAGRA 100MG 4TAB,4.0,191.49,239.37,277.66,2011
3678,VIAGRA 100MG 8TAB,8.0,382.98,450.01,522.01,2011
3674,VIAGRA 25MG 4TAB,4.0,158.04,197.55,229.16,2011
3679,VIAGRA 25MG 8TAB,8.0,316.08,371.4,430.82,2011
3716,VIAGRA 50MG 4TAB,4.0,167.86,209.82,243.39,2011
3675,VIAGRA 50MG 8TAB,8.0,335.72,394.47,457.58,2011
1178,VIBRAMYCIN SYR 30ML,30.0,5.35,7.33,8.51,2011
160,VICROM 5 112INHAL,112.0,,,,2011
6292,VICTOZA  6MG/ML 3ML 2 PRE FILLED PEN,2.0,482.29,566.69,657.36,2011
4739,VIEPAX  XR 150MG 28CAPLETS,28.0,102.85,128.56,149.13,2011
6751,VIEPAX  XR 150MG 30CAPLETS,30.0,110.2,137.74,159.78,2011
4738,VIEPAX  XR 75MG 28CAPLETS,28.0,46.35,62.33,72.31,2011
6750,VIEPAX  XR 75MG 30CAPLETS,30.0,49.66,66.79,77.47,2011
4736,VIEPAX 37.5MG 28TAB,28.0,20.81,28.51,33.07,2011
4737,VIEPAX 75MG 28TAB,28.0,46.59,62.66,72.68,2011
4867,VIGAMOX OPHT SOL 5ML,5.0,,,,2011
4727,VIREAD 300MG 30TAB,30.0,1837.83,2159.45,2504.96,2011
1338,VIRU-MERZ GEL 10GR,10.0,84.34,113.44,131.59,2011
4599,VISUDYNE 15MG/VIAL 1+INF.KIT,1.0,5524.66,6491.48,7530.12,2011
6243,VOLIBRIS 10 MG FC 30 TABLETS,30.0,11871.5,13949.01,16180.85,2011
6242,VOLIBRIS 5 MG FC 30 TABLETS,30.0,11871.5,13949.01,16180.85,2011
613,VOLTAREN 50MG 10SUPP,10.0,7.9,10.83,12.56,2011
617,VOLTAREN 75MG 3MLX5A,5.0,8.05,11.03,12.79,2011
3535,VOLTAREN OPHT DROPS 5ML,5.0,14.75,20.21,23.44,2011
618,VOLTAREN SR 100MG 10 TAB,10.0,8.68,11.88,13.79,2011
3239,V-OPTIC 0.25% 5ML,5.0,11.8,16.16,18.75,2011
3240,V-OPTIC 0.5% 5ML,5.0,13.83,18.94,21.98,2011
6703,VOTRIENT 200MG 30TAB,30.0,4008.74,4710.26,5463.91,2011
6704,VOTRIENT 200MG 90TAB,90.0,12026.21,14130.79,16391.72,2011
6706,VOTRIENT 400MG 60TAB,60.0,15974.48,18770.02,21773.22,2011
6705,VOTRIENT 400MGנוגקדםמןג 30TAB,30.0,7987.24,9385.01,10886.61,2011
6240,WELLBUTRIN XR 150MG 30 TABLETS,30.0,82.99,111.62,129.48,2011
6241,WELLBUTRIN XR 300MG 30TABLETS,30.0,147.29,184.11,213.57,2011
4591,XALACOM  EYE DROPS 2.5ML,2.5,92.2,124.01,143.85,2011
3815,XALATAN 50MCG/ML DROPS 2.5ML,2.5,65.22,87.73,101.76,2011
6651,XAMIOL GEL 30GR,30.0,101.21,126.51,146.76,2011
6652,XAMIOL GEL 60GR,60.0,202.42,237.85,275.9,2011
2791,XANAGIS 0.25MG 50TAB,50.0,11.36,15.56,18.05,2011
2792,XANAGIS 0.50MG 50TAB,50.0,17.52,24.0,27.84,2011
2793,XANAGIS 1MG 50TAB,50.0,28.72,39.34,45.63,2011
4307,XANAX XR 0.50MG 30 SR TAB,30.0,16.75,22.95,26.62,2011
4308,XANAX XR 1MG 30 SR TAB,30.0,28.08,38.47,44.62,2011
4309,XANAX XR 2MG 30 SR TAB,30.0,49.13,66.08,76.65,2011
6409,XARELTO 10MG  100 FILM COATED TABLETS,100.0,2394.87,2813.97,3264.21,2011
6408,XARELTO 10MG  30 FILM COATED TABLETS,30.0,718.46,844.19,979.26,2011
2759,XATRAL 2.5MG 30TAB,30.0,27.29,37.39,43.37,2011
3643,XATRAL SR 5MG 56TAB,56.0,64.08,86.19,99.98,2011
